date,prediction,item_name,branch,item_group
2024-11-12,13,Double Chocolate Donut,bahira town phase 4,Mini Donuts
2024-11-13,4,Double Chocolate Donut,bahira town phase 4,Mini Donuts
2024-11-14,4,Double Chocolate Donut,bahira town phase 4,Mini Donuts
2024-11-15,8,Double Chocolate Donut,bahira town phase 4,Mini Donuts
2024-11-09,7,Boston Chocolate ,bahira town phase 4,Mini Donuts
2024-11-10,6,Boston Chocolate ,bahira town phase 4,Mini Donuts
2024-11-11,0,Boston Chocolate ,bahira town phase 4,Mini Donuts
2024-11-12,4,Boston Chocolate ,bahira town phase 4,Mini Donuts
2024-11-13,2,Boston Chocolate ,bahira town phase 4,Mini Donuts
2024-11-14,1,Boston Chocolate ,bahira town phase 4,Mini Donuts
2024-11-15,7,Boston Chocolate ,bahira town phase 4,Mini Donuts
2024-11-09,3,Raspberry Donut,bahira town phase 4,Mini Donuts
2024-11-10,2,Raspberry Donut,bahira town phase 4,Mini Donuts
2024-11-11,1,Raspberry Donut,bahira town phase 4,Mini Donuts
2024-11-12,3,Raspberry Donut,bahira town phase 4,Mini Donuts
2024-11-13,4,Raspberry Donut,bahira town phase 4,Mini Donuts
2024-11-14,1,Raspberry Donut,bahira town phase 4,Mini Donuts
2024-11-15,6,Raspberry Donut,bahira town phase 4,Mini Donuts
2024-11-09,8,Pistachio Donut,bahira town phase 4,Mini Donuts
2024-11-10,16,Pistachio Donut,bahira town phase 4,Mini Donuts
2024-11-11,8,Pistachio Donut,bahira town phase 4,Mini Donuts
2024-11-12,7,Pistachio Donut,bahira town phase 4,Mini Donuts
2024-11-13,8,Pistachio Donut,bahira town phase 4,Mini Donuts
2024-11-14,6,Pistachio Donut,bahira town phase 4,Mini Donuts
2024-11-15,7,Pistachio Donut,bahira town phase 4,Mini Donuts
2024-11-09,2,Turkish Chocolate Cake -2.5 LBS,bahira town phase 4,Cakes
2024-11-10,2,Turkish Chocolate Cake -2.5 LBS,bahira town phase 4,Cakes
2024-11-11,2,Turkish Chocolate Cake -2.5 LBS,bahira town phase 4,Cakes
2024-11-12,2,Turkish Chocolate Cake -2.5 LBS,bahira town phase 4,Cakes
2024-11-13,2,Turkish Chocolate Cake -2.5 LBS,bahira town phase 4,Cakes
2024-11-14,2,Turkish Chocolate Cake -2.5 LBS,bahira town phase 4,Cakes
2024-11-15,2,Turkish Chocolate Cake -2.5 LBS,bahira town phase 4,Cakes
2024-11-09,21,Belgian Chocolate (Brownie),prisma mall,Brownie
2024-11-10,34,Belgian Chocolate (Brownie),prisma mall,Brownie
2024-11-11,27,Belgian Chocolate (Brownie),prisma mall,Brownie
2024-11-12,28,Belgian Chocolate (Brownie),prisma mall,Brownie
2024-11-13,34,Belgian Chocolate (Brownie),prisma mall,Brownie
2024-11-14,39,Belgian Chocolate (Brownie),prisma mall,Brownie
2024-11-15,31,Belgian Chocolate (Brownie),prisma mall,Brownie
2024-11-09,6,Salted Caramel (Cup Cakes),prisma mall,Cup Cakes
2024-11-10,8,Salted Caramel (Cup Cakes),prisma mall,Cup Cakes
2024-11-11,9,Salted Caramel (Cup Cakes),prisma mall,Cup Cakes
2024-11-12,11,Salted Caramel (Cup Cakes),prisma mall,Cup Cakes
2024-11-13,11,Salted Caramel (Cup Cakes),prisma mall,Cup Cakes
2024-11-14,13,Salted Caramel (Cup Cakes),prisma mall,Cup Cakes
2024-11-15,6,Salted Caramel (Cup Cakes),prisma mall,Cup Cakes
2024-11-09,8,Nutella Donut,prisma mall,Mini Donuts
2024-11-10,14,Nutella Donut,prisma mall,Mini Donuts
2024-11-11,14,Nutella Donut,prisma mall,Mini Donuts
2024-11-12,14,Nutella Donut,prisma mall,Mini Donuts
2024-11-13,16,Nutella Donut,prisma mall,Mini Donuts
2024-11-14,17,Nutella Donut,prisma mall,Mini Donuts
2024-11-15,7,Nutella Donut,prisma mall,Mini Donuts
2024-11-09,5,Strawberry (Cup Cakes),prisma mall,Cup Cakes
2024-11-10,6,Strawberry (Cup Cakes),prisma mall,Cup Cakes
2024-11-11,6,Strawberry (Cup Cakes),prisma mall,Cup Cakes
2024-11-12,5,Strawberry (Cup Cakes),prisma mall,Cup Cakes
2024-11-13,6,Strawberry (Cup Cakes),prisma mall,Cup Cakes
2024-11-14,10,Strawberry (Cup Cakes),prisma mall,Cup Cakes
2024-11-15,3,Strawberry (Cup Cakes),prisma mall,Cup Cakes
2024-11-09,7,Swiss Dark Chocolate (Cup Cakes),prisma mall,Cup Cakes
2024-11-10,7,Swiss Dark Chocolate (Cup Cakes),prisma mall,Cup Cakes
2024-11-11,6,Swiss Dark Chocolate (Cup Cakes),prisma mall,Cup Cakes
2024-11-12,6,Swiss Dark Chocolate (Cup Cakes),prisma mall,Cup Cakes
2024-11-13,6,Swiss Dark Chocolate (Cup Cakes),prisma mall,Cup Cakes
2024-11-14,9,Swiss Dark Chocolate (Cup Cakes),prisma mall,Cup Cakes
2024-11-15,6,Swiss Dark Chocolate (Cup Cakes),prisma mall,Cup Cakes
2024-11-09,8,Red Velvet (Cup Cakes),prisma mall,Cup Cakes
2024-11-10,12,Red Velvet (Cup Cakes),prisma mall,Cup Cakes
2024-11-11,10,Red Velvet (Cup Cakes),prisma mall,Cup Cakes
2024-11-12,11,Red Velvet (Cup Cakes),prisma mall,Cup Cakes
2024-11-13,12,Red Velvet (Cup Cakes),prisma mall,Cup Cakes
2024-11-14,15,Red Velvet (Cup Cakes),prisma mall,Cup Cakes
2024-11-15,8,Red Velvet (Cup Cakes),prisma mall,Cup Cakes
2024-11-09,4,Raffaello (Cup Cakes),prisma mall,Cup Cakes
2024-11-10,6,Raffaello (Cup Cakes),prisma mall,Cup Cakes
2024-11-11,5,Raffaello (Cup Cakes),prisma mall,Cup Cakes
2024-11-12,4,Raffaello (Cup Cakes),prisma mall,Cup Cakes
2024-11-13,6,Raffaello (Cup Cakes),prisma mall,Cup Cakes
2024-11-14,7,Raffaello (Cup Cakes),prisma mall,Cup Cakes
2024-11-15,3,Raffaello (Cup Cakes),prisma mall,Cup Cakes
2024-11-09,7,Ferrero Rocher Donut,prisma mall,Mini Donuts
2024-11-10,20,Ferrero Rocher Donut,prisma mall,Mini Donuts
2024-11-11,22,Ferrero Rocher Donut,prisma mall,Mini Donuts
2024-11-12,20,Ferrero Rocher Donut,prisma mall,Mini Donuts
2024-11-13,24,Ferrero Rocher Donut,prisma mall,Mini Donuts
2024-11-14,24,Ferrero Rocher Donut,prisma mall,Mini Donuts
2024-11-15,8,Ferrero Rocher Donut,prisma mall,Mini Donuts
2024-11-09,4,Walnut Cup Pie,prisma mall,Exclusive
2024-11-10,10,Walnut Cup Pie,prisma mall,Exclusive
2024-11-11,10,Walnut Cup Pie,prisma mall,Exclusive
2024-11-12,9,Walnut Cup Pie,prisma mall,Exclusive
2024-11-13,12,Walnut Cup Pie,prisma mall,Exclusive
2024-11-14,12,Walnut Cup Pie,prisma mall,Exclusive
2024-11-15,5,Walnut Cup Pie,prisma mall,Exclusive
2024-11-09,9,Cream Brulee,prisma mall,Exclusive
2024-11-10,7,Cream Brulee,prisma mall,Exclusive
2024-11-11,5,Cream Brulee,prisma mall,Exclusive
2024-11-12,6,Cream Brulee,prisma mall,Exclusive
2024-11-13,6,Cream Brulee,prisma mall,Exclusive
2024-11-14,8,Cream Brulee,prisma mall,Exclusive
2024-11-15,7,Cream Brulee,prisma mall,Exclusive
2024-11-09,4,Boston Cream Donut,prisma mall,Mini Donuts
2024-11-10,16,Boston Cream Donut,prisma mall,Mini Donuts
2024-11-11,16,Boston Cream Donut,prisma mall,Mini Donuts
2024-11-12,16,Boston Cream Donut,prisma mall,Mini Donuts
2024-11-13,17,Boston Cream Donut,prisma mall,Mini Donuts
2024-11-14,18,Boston Cream Donut,prisma mall,Mini Donuts
2024-11-15,4,Boston Cream Donut,prisma mall,Mini Donuts
2024-11-09,2,Belgian Chocolate Cup Tart,prisma mall,Exclusive
2024-11-10,2,Belgian Chocolate Cup Tart,prisma mall,Exclusive
2024-11-11,1,Belgian Chocolate Cup Tart,prisma mall,Exclusive
2024-11-12,1,Belgian Chocolate Cup Tart,prisma mall,Exclusive
2024-11-13,3,Belgian Chocolate Cup Tart,prisma mall,Exclusive
2024-11-14,2,Belgian Chocolate Cup Tart,prisma mall,Exclusive
2024-11-15,4,Belgian Chocolate Cup Tart,prisma mall,Exclusive
2024-10-22,2,Original Malt (Cup Cakes),prisma mall,Cup Cakes
2024-10-23,2,Original Malt (Cup Cakes),prisma mall,Cup Cakes
2024-10-24,2,Original Malt (Cup Cakes),prisma mall,Cup Cakes
2024-10-25,2,Original Malt (Cup Cakes),prisma mall,Cup Cakes
2024-10-26,2,Original Malt (Cup Cakes),prisma mall,Cup Cakes
2024-10-27,2,Original Malt (Cup Cakes),prisma mall,Cup Cakes
2024-10-28,2,Original Malt (Cup Cakes),prisma mall,Cup Cakes
2024-11-09,4,Key Lime (Cup Cakes),prisma mall,Cup Cakes
2024-11-10,0,Key Lime (Cup Cakes),prisma mall,Cup Cakes
2024-11-11,0,Key Lime (Cup Cakes),prisma mall,Cup Cakes
2024-11-12,1,Key Lime (Cup Cakes),prisma mall,Cup Cakes
2024-11-13,1,Key Lime (Cup Cakes),prisma mall,Cup Cakes
2024-11-14,2,Key Lime (Cup Cakes),prisma mall,Cup Cakes
2024-11-15,3,Key Lime (Cup Cakes),prisma mall,Cup Cakes
2024-11-09,6,Ferrero Rocher (Cup Cakes),prisma mall,Cup Cakes
2024-11-10,9,Ferrero Rocher (Cup Cakes),prisma mall,Cup Cakes
2024-11-11,10,Ferrero Rocher (Cup Cakes),prisma mall,Cup Cakes
2024-11-12,10,Ferrero Rocher (Cup Cakes),prisma mall,Cup Cakes
2024-11-13,10,Ferrero Rocher (Cup Cakes),prisma mall,Cup Cakes
2024-11-14,13,Ferrero Rocher (Cup Cakes),prisma mall,Cup Cakes
2024-11-15,7,Ferrero Rocher (Cup Cakes),prisma mall,Cup Cakes
2024-11-09,6,Lotus Biscoff (Cup Cakes),prisma mall,Cup Cakes
2024-11-10,17,Lotus Biscoff (Cup Cakes),prisma mall,Cup Cakes
2024-11-11,13,Lotus Biscoff (Cup Cakes),prisma mall,Cup Cakes
2024-11-12,13,Lotus Biscoff (Cup Cakes),prisma mall,Cup Cakes
2024-11-13,15,Lotus Biscoff (Cup Cakes),prisma mall,Cup Cakes
2024-11-14,19,Lotus Biscoff (Cup Cakes),prisma mall,Cup Cakes
2024-11-15,7,Lotus Biscoff (Cup Cakes),prisma mall,Cup Cakes
2024-11-09,5,Cotton Candy (Cup Cakes),prisma mall,Cup Cakes
2024-11-10,7,Cotton Candy (Cup Cakes),prisma mall,Cup Cakes
2024-11-11,7,Cotton Candy (Cup Cakes),prisma mall,Cup Cakes
2024-11-12,7,Cotton Candy (Cup Cakes),prisma mall,Cup Cakes
2024-11-13,7,Cotton Candy (Cup Cakes),prisma mall,Cup Cakes
2024-11-14,9,Cotton Candy (Cup Cakes),prisma mall,Cup Cakes
2024-11-15,6,Cotton Candy (Cup Cakes),prisma mall,Cup Cakes
2024-11-09,1,Coffee (Cup Cakes),prisma mall,Cup Cakes
2024-11-10,4,Coffee (Cup Cakes),prisma mall,Cup Cakes
2024-11-11,3,Coffee (Cup Cakes),prisma mall,Cup Cakes
2024-11-12,3,Coffee (Cup Cakes),prisma mall,Cup Cakes
2024-11-13,4,Coffee (Cup Cakes),prisma mall,Cup Cakes
2024-11-14,5,Coffee (Cup Cakes),prisma mall,Cup Cakes
2024-11-15,1,Coffee (Cup Cakes),prisma mall,Cup Cakes
2024-11-09,5,Oreo Cookie (CupCakes),prisma mall,Cup Cakes
2024-11-10,12,Oreo Cookie (CupCakes),prisma mall,Cup Cakes
2024-11-11,13,Oreo Cookie (CupCakes),prisma mall,Cup Cakes
2024-11-12,13,Oreo Cookie (CupCakes),prisma mall,Cup Cakes
2024-11-13,13,Oreo Cookie (CupCakes),prisma mall,Cup Cakes
2024-11-14,17,Oreo Cookie (CupCakes),prisma mall,Cup Cakes
2024-11-15,5,Oreo Cookie (CupCakes),prisma mall,Cup Cakes
2024-11-09,1,M&M (Cup cakes),prisma mall,Cup Cakes
2024-11-10,6,M&M (Cup cakes),prisma mall,Cup Cakes
2024-11-11,5,M&M (Cup cakes),prisma mall,Cup Cakes
2024-11-12,5,M&M (Cup cakes),prisma mall,Cup Cakes
2024-11-13,5,M&M (Cup cakes),prisma mall,Cup Cakes
2024-11-14,7,M&M (Cup cakes),prisma mall,Cup Cakes
2024-11-15,2,M&M (Cup cakes),prisma mall,Cup Cakes
2024-11-09,16,Nutella (Cup Cakes),prisma mall,Cup Cakes
2024-11-10,15,Nutella (Cup Cakes),prisma mall,Cup Cakes
2024-11-11,16,Nutella (Cup Cakes),prisma mall,Cup Cakes
2024-11-12,15,Nutella (Cup Cakes),prisma mall,Cup Cakes
2024-11-13,16,Nutella (Cup Cakes),prisma mall,Cup Cakes
2024-11-14,21,Nutella (Cup Cakes),prisma mall,Cup Cakes
2024-11-15,17,Nutella (Cup Cakes),prisma mall,Cup Cakes
2024-11-09,10,Milk Chocolate (Cup Cakes),prisma mall,Cup Cakes
2024-11-10,14,Milk Chocolate (Cup Cakes),prisma mall,Cup Cakes
2024-11-11,13,Milk Chocolate (Cup Cakes),prisma mall,Cup Cakes
2024-11-12,12,Milk Chocolate (Cup Cakes),prisma mall,Cup Cakes
2024-11-13,16,Milk Chocolate (Cup Cakes),prisma mall,Cup Cakes
2024-11-14,20,Milk Chocolate (Cup Cakes),prisma mall,Cup Cakes
2024-11-15,10,Milk Chocolate (Cup Cakes),prisma mall,Cup Cakes
2024-11-09,21,Lotus Three Milk (Sundae),prisma mall,Sundae
2024-11-10,31,Lotus Three Milk (Sundae),prisma mall,Sundae
2024-11-11,27,Lotus Three Milk (Sundae),prisma mall,Sundae
2024-11-12,28,Lotus Three Milk (Sundae),prisma mall,Sundae
2024-11-13,31,Lotus Three Milk (Sundae),prisma mall,Sundae
2024-11-14,41,Lotus Three Milk (Sundae),prisma mall,Sundae
2024-11-15,24,Lotus Three Milk (Sundae),prisma mall,Sundae
2024-11-09,26,Nutella (Sundae),prisma mall,Sundae
2024-11-10,40,Nutella (Sundae),prisma mall,Sundae
2024-11-11,35,Nutella (Sundae),prisma mall,Sundae
2024-11-12,40,Nutella (Sundae),prisma mall,Sundae
2024-11-13,43,Nutella (Sundae),prisma mall,Sundae
2024-11-14,54,Nutella (Sundae),prisma mall,Sundae
2024-11-15,32,Nutella (Sundae),prisma mall,Sundae
2024-11-09,27,Galaxy (Sundae),prisma mall,Sundae
2024-11-10,35,Galaxy (Sundae),prisma mall,Sundae
2024-11-11,31,Galaxy (Sundae),prisma mall,Sundae
2024-11-12,31,Galaxy (Sundae),prisma mall,Sundae
2024-11-13,34,Galaxy (Sundae),prisma mall,Sundae
2024-11-14,45,Galaxy (Sundae),prisma mall,Sundae
2024-11-15,26,Galaxy (Sundae),prisma mall,Sundae
2024-11-09,26,Lotus Biscoff (Sundae),prisma mall,Sundae
2024-11-10,41,Lotus Biscoff (Sundae),prisma mall,Sundae
2024-11-11,36,Lotus Biscoff (Sundae),prisma mall,Sundae
2024-11-12,38,Lotus Biscoff (Sundae),prisma mall,Sundae
2024-11-13,42,Lotus Biscoff (Sundae),prisma mall,Sundae
2024-11-14,48,Lotus Biscoff (Sundae),prisma mall,Sundae
2024-11-15,28,Lotus Biscoff (Sundae),prisma mall,Sundae
2024-11-09,3,Pistachio Tres Leches (Sundae),prisma mall,Sundae
2024-11-10,15,Pistachio Tres Leches (Sundae),prisma mall,Sundae
2024-11-11,13,Pistachio Tres Leches (Sundae),prisma mall,Sundae
2024-11-12,14,Pistachio Tres Leches (Sundae),prisma mall,Sundae
2024-11-13,13,Pistachio Tres Leches (Sundae),prisma mall,Sundae
2024-11-14,19,Pistachio Tres Leches (Sundae),prisma mall,Sundae
2024-11-15,5,Pistachio Tres Leches (Sundae),prisma mall,Sundae
2024-11-09,13,Salted Caramel (Sundae),prisma mall,Sundae
2024-11-10,16,Salted Caramel (Sundae),prisma mall,Sundae
2024-11-11,13,Salted Caramel (Sundae),prisma mall,Sundae
2024-11-12,14,Salted Caramel (Sundae),prisma mall,Sundae
2024-11-13,16,Salted Caramel (Sundae),prisma mall,Sundae
2024-11-14,21,Salted Caramel (Sundae),prisma mall,Sundae
2024-11-15,16,Salted Caramel (Sundae),prisma mall,Sundae
2024-11-09,31,Three Milk (Sundae),prisma mall,Sundae
2024-11-10,52,Three Milk (Sundae),prisma mall,Sundae
2024-11-11,48,Three Milk (Sundae),prisma mall,Sundae
2024-11-12,54,Three Milk (Sundae),prisma mall,Sundae
2024-11-13,56,Three Milk (Sundae),prisma mall,Sundae
2024-11-14,69,Three Milk (Sundae),prisma mall,Sundae
2024-11-15,39,Three Milk (Sundae),prisma mall,Sundae
2024-11-09,4,Red Velvet (Sundae),prisma mall,Sundae
2024-11-10,4,Red Velvet (Sundae),prisma mall,Sundae
2024-11-11,25,Red Velvet (Sundae),prisma mall,Sundae
2024-11-12,25,Red Velvet (Sundae),prisma mall,Sundae
2024-11-13,22,Red Velvet (Sundae),prisma mall,Sundae
2024-11-14,24,Red Velvet (Sundae),prisma mall,Sundae
2024-11-15,30,Red Velvet (Sundae),prisma mall,Sundae
2024-11-09,17,Plain Glaze Donut,prisma mall,Mini Donuts
2024-11-10,11,Plain Glaze Donut,prisma mall,Mini Donuts
2024-11-11,12,Plain Glaze Donut,prisma mall,Mini Donuts
2024-11-12,11,Plain Glaze Donut,prisma mall,Mini Donuts
2024-11-13,12,Plain Glaze Donut,prisma mall,Mini Donuts
2024-11-14,13,Plain Glaze Donut,prisma mall,Mini Donuts
2024-11-15,16,Plain Glaze Donut,prisma mall,Mini Donuts
2024-11-09,2,Malt Chocolate Donut,prisma mall,Mini Donuts
2024-11-10,15,Malt Chocolate Donut,prisma mall,Mini Donuts
2024-11-11,15,Malt Chocolate Donut,prisma mall,Mini Donuts
2024-11-12,14,Malt Chocolate Donut,prisma mall,Mini Donuts
2024-11-13,15,Malt Chocolate Donut,prisma mall,Mini Donuts
2024-11-14,18,Malt Chocolate Donut,prisma mall,Mini Donuts
2024-11-15,1,Malt Chocolate Donut,prisma mall,Mini Donuts
2024-11-09,11,Lotus Donut,prisma mall,Mini Donuts
2024-11-10,16,Lotus Donut,prisma mall,Mini Donuts
2024-11-11,15,Lotus Donut,prisma mall,Mini Donuts
2024-11-12,14,Lotus Donut,prisma mall,Mini Donuts
2024-11-13,16,Lotus Donut,prisma mall,Mini Donuts
2024-11-14,19,Lotus Donut,prisma mall,Mini Donuts
2024-11-15,14,Lotus Donut,prisma mall,Mini Donuts
2024-11-09,9,Lemon N Cheese Donut,prisma mall,Mini Donuts
2024-11-10,12,Lemon N Cheese Donut,prisma mall,Mini Donuts
2024-11-11,11,Lemon N Cheese Donut,prisma mall,Mini Donuts
2024-11-12,11,Lemon N Cheese Donut,prisma mall,Mini Donuts
2024-11-13,12,Lemon N Cheese Donut,prisma mall,Mini Donuts
2024-11-14,13,Lemon N Cheese Donut,prisma mall,Mini Donuts
2024-11-15,12,Lemon N Cheese Donut,prisma mall,Mini Donuts
2024-11-09,7,Plain Chocolate Donut,prisma mall,Mini Donuts
2024-11-10,15,Plain Chocolate Donut,prisma mall,Mini Donuts
2024-11-11,15,Plain Chocolate Donut,prisma mall,Mini Donuts
2024-11-12,15,Plain Chocolate Donut,prisma mall,Mini Donuts
2024-11-13,16,Plain Chocolate Donut,prisma mall,Mini Donuts
2024-11-14,17,Plain Chocolate Donut,prisma mall,Mini Donuts
2024-11-15,7,Plain Chocolate Donut,prisma mall,Mini Donuts
2024-11-09,5,Banana Walnut Muffin,prisma mall,Muffins
2024-11-10,8,Banana Walnut Muffin,prisma mall,Muffins
2024-11-11,6,Banana Walnut Muffin,prisma mall,Muffins
2024-11-12,8,Banana Walnut Muffin,prisma mall,Muffins
2024-11-13,7,Banana Walnut Muffin,prisma mall,Muffins
2024-11-14,10,Banana Walnut Muffin,prisma mall,Muffins
2024-11-15,4,Banana Walnut Muffin,prisma mall,Muffins
2024-11-09,9,Oreo Donut,prisma mall,Mini Donuts
2024-11-10,10,Oreo Donut,prisma mall,Mini Donuts
2024-11-11,11,Oreo Donut,prisma mall,Mini Donuts
2024-11-12,11,Oreo Donut,prisma mall,Mini Donuts
2024-11-13,11,Oreo Donut,prisma mall,Mini Donuts
2024-11-14,13,Oreo Donut,prisma mall,Mini Donuts
2024-11-15,11,Oreo Donut,prisma mall,Mini Donuts
2024-11-09,5,Chocolate Muffin,prisma mall,Muffins
2024-11-10,10,Chocolate Muffin,prisma mall,Muffins
2024-11-11,10,Chocolate Muffin,prisma mall,Muffins
2024-11-12,12,Chocolate Muffin,prisma mall,Muffins
2024-11-13,12,Chocolate Muffin,prisma mall,Muffins
2024-11-14,13,Chocolate Muffin,prisma mall,Muffins
2024-11-15,8,Chocolate Muffin,prisma mall,Muffins
2024-11-09,3,Classic Chocolate (Cup Cakes),prisma mall,Cup Cakes
2024-11-10,7,Classic Chocolate (Cup Cakes),prisma mall,Cup Cakes
2024-11-11,6,Classic Chocolate (Cup Cakes),prisma mall,Cup Cakes
2024-11-12,5,Classic Chocolate (Cup Cakes),prisma mall,Cup Cakes
2024-11-13,6,Classic Chocolate (Cup Cakes),prisma mall,Cup Cakes
2024-11-14,6,Classic Chocolate (Cup Cakes),prisma mall,Cup Cakes
2024-11-15,4,Classic Chocolate (Cup Cakes),prisma mall,Cup Cakes
2024-11-09,18,Ferrero Classic 2.5 LBS,prisma mall,Cakes
2024-11-10,17,Ferrero Classic 2.5 LBS,prisma mall,Cakes
2024-11-11,12,Ferrero Classic 2.5 LBS,prisma mall,Cakes
2024-11-12,11,Ferrero Classic 2.5 LBS,prisma mall,Cakes
2024-11-13,12,Ferrero Classic 2.5 LBS,prisma mall,Cakes
2024-11-14,17,Ferrero Classic 2.5 LBS,prisma mall,Cakes
2024-11-15,16,Ferrero Classic 2.5 LBS,prisma mall,Cakes
2024-11-09,3,Ferrero Rocher 2.5 LBS,prisma mall,Cakes
2024-11-10,4,Ferrero Rocher 2.5 LBS,prisma mall,Cakes
2024-11-11,4,Ferrero Rocher 2.5 LBS,prisma mall,Cakes
2024-11-12,3,Ferrero Rocher 2.5 LBS,prisma mall,Cakes
2024-11-13,4,Ferrero Rocher 2.5 LBS,prisma mall,Cakes
2024-11-14,6,Ferrero Rocher 2.5 LBS,prisma mall,Cakes
2024-11-15,2,Ferrero Rocher 2.5 LBS,prisma mall,Cakes
2024-11-09,5,Dairy Milk 2.5 LBS,prisma mall,Cakes
2024-11-10,7,Dairy Milk 2.5 LBS,prisma mall,Cakes
2024-11-11,5,Dairy Milk 2.5 LBS,prisma mall,Cakes
2024-11-12,7,Dairy Milk 2.5 LBS,prisma mall,Cakes
2024-11-13,10,Dairy Milk 2.5 LBS,prisma mall,Cakes
2024-11-14,12,Dairy Milk 2.5 LBS,prisma mall,Cakes
2024-11-15,8,Dairy Milk 2.5 LBS,prisma mall,Cakes
2024-11-09,3,Coffee 2.5 LBS,prisma mall,Cakes
2024-11-10,3,Coffee 2.5 LBS,prisma mall,Cakes
2024-11-11,2,Coffee 2.5 LBS,prisma mall,Cakes
2024-11-12,3,Coffee 2.5 LBS,prisma mall,Cakes
2024-11-13,3,Coffee 2.5 LBS,prisma mall,Cakes
2024-11-14,3,Coffee 2.5 LBS,prisma mall,Cakes
2024-11-15,3,Coffee 2.5 LBS,prisma mall,Cakes
2024-11-09,5,Chocolate Heaven 2.5 LBS,prisma mall,Cakes
2024-11-10,6,Chocolate Heaven 2.5 LBS,prisma mall,Cakes
2024-11-11,4,Chocolate Heaven 2.5 LBS,prisma mall,Cakes
2024-11-12,4,Chocolate Heaven 2.5 LBS,prisma mall,Cakes
2024-11-13,4,Chocolate Heaven 2.5 LBS,prisma mall,Cakes
2024-11-14,5,Chocolate Heaven 2.5 LBS,prisma mall,Cakes
2024-11-15,6,Chocolate Heaven 2.5 LBS,prisma mall,Cakes
2024-10-05,2,Galaxy Chocolate 2.5 LBS,prisma mall,Cakes
2024-10-06,3,Galaxy Chocolate 2.5 LBS,prisma mall,Cakes
2024-10-07,8,Galaxy Chocolate 2.5 LBS,prisma mall,Cakes
2024-10-08,7,Galaxy Chocolate 2.5 LBS,prisma mall,Cakes
2024-10-09,7,Galaxy Chocolate 2.5 LBS,prisma mall,Cakes
2024-10-10,6,Galaxy Chocolate 2.5 LBS,prisma mall,Cakes
2024-10-11,8,Galaxy Chocolate 2.5 LBS,prisma mall,Cakes
2024-11-09,4,Lotus Three Milk 2.5 LBS,prisma mall,Cakes
2024-11-10,9,Lotus Three Milk 2.5 LBS,prisma mall,Cakes
2024-11-11,8,Lotus Three Milk 2.5 LBS,prisma mall,Cakes
2024-11-12,8,Lotus Three Milk 2.5 LBS,prisma mall,Cakes
2024-11-13,10,Lotus Three Milk 2.5 LBS,prisma mall,Cakes
2024-11-14,11,Lotus Three Milk 2.5 LBS,prisma mall,Cakes
2024-11-15,5,Lotus Three Milk 2.5 LBS,prisma mall,Cakes
2024-11-09,4,Honey Cake 2.5 LBS,prisma mall,Cakes
2024-11-10,3,Honey Cake 2.5 LBS,prisma mall,Cakes
2024-11-11,3,Honey Cake 2.5 LBS,prisma mall,Cakes
2024-11-12,3,Honey Cake 2.5 LBS,prisma mall,Cakes
2024-11-13,3,Honey Cake 2.5 LBS,prisma mall,Cakes
2024-11-14,4,Honey Cake 2.5 LBS,prisma mall,Cakes
2024-11-15,5,Honey Cake 2.5 LBS,prisma mall,Cakes
2024-11-09,1,Lotus Cake 2.5,prisma mall,Cakes
2024-11-10,14,Lotus Cake 2.5,prisma mall,Cakes
2024-11-11,14,Lotus Cake 2.5,prisma mall,Cakes
2024-11-12,13,Lotus Cake 2.5,prisma mall,Cakes
2024-11-13,14,Lotus Cake 2.5,prisma mall,Cakes
2024-11-14,19,Lotus Cake 2.5,prisma mall,Cakes
2024-11-15,0,Lotus Cake 2.5,prisma mall,Cakes
2024-11-09,2,Malt 2.5 LBS,prisma mall,Cakes
2024-11-10,36,Malt 2.5 LBS,prisma mall,Cakes
2024-11-11,28,Malt 2.5 LBS,prisma mall,Cakes
2024-11-12,32,Malt 2.5 LBS,prisma mall,Cakes
2024-11-13,34,Malt 2.5 LBS,prisma mall,Cakes
2024-11-14,41,Malt 2.5 LBS,prisma mall,Cakes
2024-11-15,3,Malt 2.5 LBS,prisma mall,Cakes
2024-11-09,0,Belgian Chocolate 2.5 LBS,prisma mall,Cakes
2024-11-10,7,Belgian Chocolate 2.5 LBS,prisma mall,Cakes
2024-11-11,8,Belgian Chocolate 2.5 LBS,prisma mall,Cakes
2024-11-12,8,Belgian Chocolate 2.5 LBS,prisma mall,Cakes
2024-11-13,8,Belgian Chocolate 2.5 LBS,prisma mall,Cakes
2024-11-14,11,Belgian Chocolate 2.5 LBS,prisma mall,Cakes
2024-11-15,2,Belgian Chocolate 2.5 LBS,prisma mall,Cakes
2024-11-09,3,Chocolate Chunk (Brownie),prisma mall,Brownie
2024-11-10,2,Chocolate Chunk (Brownie),prisma mall,Brownie
2024-11-11,3,Chocolate Chunk (Brownie),prisma mall,Brownie
